2023-03-30T14:09:59.512,0
2023-03-30T14:10:00.618,0
2023-03-30T14:10:01.724,0
2023-03-30T14:10:02.830,0
2023-03-30T14:10:03.937,0
2023-03-30T14:10:05.043,0
2023-03-30T14:10:06.148,0
2023-03-30T14:10:07.254,0
2023-03-30T14:10:08.358,0
2023-03-30T14:10:09.464,0
2023-03-30T14:10:10.570,366
2023-03-30T14:10:11.674,366
2023-03-30T14:10:12.781,366
2023-03-30T14:10:13.885,366
2023-03-30T14:10:14.992,0
2023-03-30T14:10:16.099,0
2023-03-30T14:10:17.203,0
2023-03-30T14:10:18.309,0
2023-03-30T14:10:19.414,0
2023-03-30T14:10:20.520,0
2023-03-30T14:10:21.624,0
2023-03-30T14:10:22.728,0
2023-03-30T14:10:23.832,0
2023-03-30T14:10:24.938,0
2023-03-30T14:10:26.043,0
2023-03-30T14:10:27.147,0
2023-03-30T14:10:28.253,0
2023-03-30T14:10:29.357,0
2023-03-30T14:10:30.465,0
2023-03-30T14:10:31.571,0
2023-03-30T14:10:32.675,0
2023-03-30T14:10:33.781,0
2023-03-30T14:10:34.887,0
2023-03-30T14:10:35.994,0
2023-03-30T14:10:37.099,0
2023-03-30T14:10:38.205,0
2023-03-30T14:10:39.311,0
2023-03-30T14:10:40.417,0
2023-03-30T14:10:41.521,0
2023-03-30T14:10:42.626,0
2023-03-30T14:10:43.732,0
2023-03-30T14:10:44.838,6275
2023-03-30T14:10:45.942,6275
2023-03-30T14:10:47.049,6275
2023-03-30T14:10:48.155,6275
2023-03-30T14:10:49.259,6275
2023-03-30T14:10:50.365,39810
2023-03-30T14:10:51.469,39810
2023-03-30T14:10:52.573,39810
2023-03-30T14:10:53.679,39810
2023-03-30T14:10:54.786,109281
2023-03-30T14:10:55.890,109281
2023-03-30T14:10:56.997,109281
2023-03-30T14:10:58.102,109281
2023-03-30T14:10:59.208,109281
2023-03-30T14:11:00.314,185921
2023-03-30T14:11:01.418,185921
2023-03-30T14:11:02.522,185921
2023-03-30T14:11:03.626,185921
2023-03-30T14:11:04.731,257815
2023-03-30T14:11:05.837,257815
2023-03-30T14:11:06.943,257815
2023-03-30T14:11:08.049,257815
2023-03-30T14:11:09.154,257815
2023-03-30T14:11:10.259,330172
2023-03-30T14:11:11.363,330172
2023-03-30T14:11:12.467,330172
2023-03-30T14:11:13.572,330172
2023-03-30T14:11:14.678,330172
2023-03-30T14:11:15.783,387503
2023-03-30T14:11:16.889,387503
2023-03-30T14:11:17.994,387503
2023-03-30T14:11:19.098,387503
2023-03-30T14:11:20.203,470664
2023-03-30T14:11:21.308,470664
2023-03-30T14:11:22.413,470664
2023-03-30T14:11:23.518,470664
2023-03-30T14:11:24.622,470664
2023-03-30T14:11:25.728,564333
2023-03-30T14:11:26.833,564333
2023-03-30T14:11:27.945,564333
2023-03-30T14:11:29.049,564333
2023-03-30T14:11:30.155,646846
2023-03-30T14:11:31.262,646846
2023-03-30T14:11:32.366,646846
2023-03-30T14:11:33.471,646846
2023-03-30T14:11:34.575,646846
2023-03-30T14:11:35.681,714165
2023-03-30T14:11:36.786,714165
2023-03-30T14:11:37.892,714165
2023-03-30T14:11:38.998,714165
2023-03-30T14:11:40.104,819785
2023-03-30T14:11:41.209,819785
2023-03-30T14:11:42.313,819785
2023-03-30T14:11:43.419,819785
2023-03-30T14:11:44.526,819785
2023-03-30T14:11:45.631,898969
2023-03-30T14:11:46.737,898969
2023-03-30T14:11:47.844,898969
2023-03-30T14:11:48.951,898969
2023-03-30T14:11:50.058,978965
2023-03-30T14:11:51.163,978965
2023-03-30T14:11:52.275,978965
2023-03-30T14:11:53.382,978965
2023-03-30T14:11:54.488,978965
2023-03-30T14:11:55.594,1045265
2023-03-30T14:11:56.699,1045265
2023-03-30T14:11:57.806,1045265
2023-03-30T14:11:58.912,1045265
2023-03-30T14:12:00.017,1120063
2023-03-30T14:12:01.124,1120063
2023-03-30T14:12:02.234,1120063
2023-03-30T14:12:03.340,1120063
2023-03-30T14:12:04.447,1120063
2023-03-30T14:12:05.553,1195515
2023-03-30T14:12:06.658,1195515
2023-03-30T14:12:07.765,1195515
2023-03-30T14:12:08.870,1195515
2023-03-30T14:12:09.975,1301963
2023-03-30T14:12:11.082,1301963
2023-03-30T14:12:12.187,1301963
2023-03-30T14:12:13.292,1301963
2023-03-30T14:12:14.396,1301963
2023-03-30T14:12:15.501,1402122
2023-03-30T14:12:16.605,1402122
2023-03-30T14:12:17.712,1402122
2023-03-30T14:12:18.819,1402122
