@timestamp per second,receiver_read_bytes,receiver_write_bytes,receiver_remote_ost_read_bytes,receiver_remote_ost_write_bytes,receiver_dtn_read_bytes,receiver_dtn_write_bytes,Differences of Last value of write_bytes_io
12:13:45 PM,0,364904448,0,360710144,0,1536032768,356614144
12:13:46 PM,0,348127232,0,343932928,0,1336803328,343883776
12:13:47 PM,0,356515840,0,335544320,0,1193148416,348438528
12:13:48 PM,0,352321536,0,352321536,0,1194721280,352976896
12:13:49 PM,0,352321536,0,352321536,0,1190789120,351322112
12:13:50 PM,0,356515840,0,352321536,0,1197867008,347308032
12:13:51 PM,0,356515840,0,364904448,0,1200488448,350879744
12:13:52 PM,0,352321536,0,343932928,0,1179648000,348528640
12:13:53 PM,0,356515840,0,352321536,0,1197342720,354197504
12:13:54 PM,0,352321536,0,352321536,0,1193410560,347160576
12:13:55 PM,0,356515840,0,360710144,0,1437597696,349126656
12:13:56 PM,0,348127232,0,343932928,0,1398931456,150863872
12:13:57 PM,0,356515840,0,360710144,0,1086542848,508338176
12:13:58 PM,0,352321536,0,335544320,0,1170329600,380985344
12:13:59 PM,0,352321536,0,352321536,0,1315750656,356950016
12:14:00 PM,0,352321536,0,356515840,0,1190789120,347693056
